		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
07/05/24	20:15	27.3	27.7	27.3	91	25.7	1.6	WSW	0.40	4.8	W	27.3	32.3	32.3	---	987.9	0.00	0.0	0	0.00	0	---	---	---	0.000	0.094	28.1	82	24.7	32.9	16.60	1.1070	0.00	299	8	100.0	15
07/05/24	20:30	27.2	27.3	27.2	92	25.8	1.6	WSW	0.40	3.2	WSW	27.2	32.0	32.0	---	987.9	0.00	0.0	0	0.00	0	---	---	---	0.000	0.092	27.8	82	24.4	31.9	16.61	1.1088	0.00	299	8	100.0	15
07/05/24	20:45	27.1	27.2	27.1	92	25.6	0.0	WSW	0.00	3.2	WSW	27.1	31.7	31.7	---	988.3	0.00	0.0	0	0.00	0	---	---	---	0.000	0.091	27.5	82	24.2	31.3	16.62	1.1109	0.00	299	8	100.0	15
07/05/24	21:00	27.0	27.1	26.9	92	25.6	0.0	WSW	0.00	1.6	WSW	27.0	31.6	31.6	---	988.6	0.00	0.0	0	0.00	0	---	---	---	0.000	0.090	28.1	80	24.3	32.4	15.85	1.1089	0.00	209	8	71.8	15
07/05/24	21:15	26.7	27.0	26.7	91	25.1	0.0	WSW	0.00	1.6	WSW	26.7	30.7	30.7	---	988.9	0.00	0.0	0	0.00	0	---	---	---	0.000	0.087	27.4	81	23.8	30.8	16.30	1.1127	0.00	297	8	100.0	15
07/05/24	21:30	26.4	26.8	26.4	93	25.2	1.6	NNW	0.40	3.2	NW	26.4	30.3	30.3	---	989.2	0.00	0.0	0	0.00	0	---	---	---	0.000	0.084	27.0	81	23.5	29.9	16.33	1.1152	0.00	299	8	100.0	15
07/05/24	21:45	26.3	26.4	26.3	93	25.1	1.6	N	0.40	3.2	NNW	26.3	30.1	30.1	---	989.3	0.00	0.0	0	0.00	0	---	---	---	0.000	0.083	26.7	82	23.4	29.5	16.65	1.1165	0.00	300	8	100.0	15
07/05/24	22:00	26.2	26.3	26.2	93	24.9	1.6	N	0.40	3.2	N	26.2	29.8	29.8	---	989.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.082	26.6	82	23.2	29.2	16.66	1.1179	0.00	300	8	100.0	15
07/05/24	22:15	26.2	26.2	26.1	93	24.9	0.0	NW	0.00	3.2	N	26.2	29.8	29.8	---	989.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.082	26.4	82	23.1	28.9	16.67	1.1189	0.00	296	8	100.0	15
07/05/24	22:30	26.3	26.3	26.1	93	25.1	0.0	WNW	0.00	3.2	WNW	26.3	30.0	30.0	---	989.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.083	26.3	82	23.0	28.8	16.67	1.1192	0.00	299	8	100.0	15
07/05/24	22:45	26.2	26.3	26.2	93	25.0	0.0	WNW	0.00	3.2	WNW	26.2	29.9	29.9	---	989.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.082	26.3	82	23.0	28.7	16.68	1.1196	0.00	299	8	100.0	15
07/05/24	23:00	26.2	26.2	26.1	93	24.9	0.0	WNW	0.00	3.2	WNW	26.2	29.8	29.8	---	989.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.082	26.2	81	22.7	28.5	16.37	1.1204	0.00	299	8	100.0	15
07/05/24	23:15	26.1	26.2	26.1	93	24.9	0.0	WNW	0.00	3.2	WNW	26.1	29.7	29.7	---	989.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.081	26.1	81	22.6	28.3	16.37	1.1210	0.00	299	8	100.0	15
07/05/24	23:30	26.0	26.1	26.0	93	24.8	1.6	WSW	0.40	3.2	WSW	26.0	29.4	29.4	---	989.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.080	25.9	81	22.4	28.1	16.38	1.1218	0.00	298	8	100.0	15
07/05/24	23:45	25.9	26.1	25.9	93	24.7	0.0	W	0.00	3.2	W	25.9	29.3	29.3	---	989.6	0.00	0.0	0	0.00	0	---	---	---	0.000	0.079	25.8	81	22.3	27.9	16.38	1.1223	0.00	298	8	100.0	15
08/05/24	00:00	25.8	25.9	25.8	93	24.6	0.0	SW	0.00	1.6	SW	25.8	29.1	29.1	---	989.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.078	25.7	81	22.2	27.7	16.39	1.1234	0.00	299	8	100.0	15
08/05/24	0:15	25.7	25.8	25.7	93	24.4	1.6	NW	0.40	3.2	NW	25.7	28.7	28.7	---	989.6	0.00	0.0	0	0.00	0	---	---	---	0.000	0.076	25.7	81	22.2	27.7	16.39	1.1232	0.00	297	8	100.0	15
08/05/24	0:30	25.6	25.7	25.5	93	24.3	0.0	NNW	0.00	3.2	NNW	25.6	28.4	28.4	---	989.4	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.6	81	22.1	27.6	16.39	1.1233	0.00	299	8	100.0	15
08/05/24	0:45	25.6	25.6	25.5	94	24.5	0.0	W	0.00	3.2	WNW	25.6	28.5	28.5	---	989.3	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.6	81	22.1	27.5	16.39	1.1235	0.00	299	8	100.0	15
08/05/24	1:00	25.6	25.6	25.5	94	24.5	1.6	ENE	0.40	4.8	ENE	25.6	28.5	28.5	---	989.4	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.6	81	22.1	27.6	16.39	1.1233	0.00	298	8	100.0	15
08/05/24	1:15	25.6	25.6	25.5	94	24.5	1.6	NE	0.40	4.8	ENE	25.6	28.5	28.5	---	989.4	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.7	81	22.2	27.8	16.38	1.1227	0.00	299	8	100.0	15
08/05/24	1:30	25.6	25.7	25.6	94	24.6	0.0	N	0.00	3.2	N	25.6	28.6	28.6	---	989.3	0.00	0.0	0	0.00	0	---	---	---	0.000	0.076	25.8	81	22.3	27.8	16.38	1.1223	0.00	299	8	100.0	15
08/05/24	1:45	25.6	25.6	25.6	94	24.5	1.6	ESE	0.40	6.4	ESE	25.6	28.5	28.5	---	989.1	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.7	81	22.2	27.8	16.38	1.1223	0.00	299	8	100.0	15
08/05/24	2:00	25.6	25.6	25.5	94	24.5	0.0	ESE	0.00	1.6	ESE	25.6	28.5	28.5	---	989.1	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.6	81	22.1	27.6	16.39	1.1230	0.00	299	8	100.0	15
08/05/24	2:15	25.5	25.6	25.5	94	24.5	1.6	SW	0.40	4.8	SW	25.5	28.4	28.4	---	989.1	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.6	81	22.1	27.6	16.39	1.1230	0.00	299	8	100.0	15
08/05/24	2:30	25.4	25.6	25.4	94	24.4	1.6	WSW	0.40	3.2	WSW	25.4	28.3	28.3	---	989.1	0.00	0.0	0	0.00	0	---	---	---	0.000	0.074	25.5	81	22.0	27.4	16.39	1.1236	0.00	298	8	100.0	15
08/05/24	2:45	25.5	25.5	25.4	94	24.5	0.0	W	0.00	1.6	W	25.5	28.4	28.4	---	989.0	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.5	81	22.0	27.4	16.39	1.1234	0.00	298	8	100.0	15
08/05/24	3:00	25.4	25.5	25.3	95	24.5	1.6	NE	0.40	3.2	N	25.4	28.2	28.2	---	989.0	0.00	0.0	0	0.00	0	---	---	---	0.000	0.073	25.4	81	21.9	27.4	16.39	1.1237	0.00	299	8	100.0	15
08/05/24	3:15	25.3	25.4	25.3	95	24.5	0.0	NE	0.00	3.2	NE	25.3	28.1	28.1	---	988.9	0.00	0.0	0	0.00	0	---	---	---	0.000	0.073	25.4	81	21.9	27.4	16.39	1.1236	0.00	299	8	100.0	15
08/05/24	3:30	25.5	25.5	25.3	95	24.6	3.2	ENE	0.80	6.4	ENE	25.5	28.4	28.4	---	988.9	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.5	81	22.0	27.4	16.39	1.1234	0.00	298	8	100.0	15
08/05/24	3:45	25.6	25.6	25.4	95	24.7	4.8	NE	1.21	9.7	NE	25.6	28.6	28.6	---	989.1	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.6	81	22.1	27.6	16.39	1.1230	0.00	298	8	100.0	15
08/05/24	4:00	25.7	25.7	25.6	94	24.6	4.8	NE	1.21	8.0	NE	25.7	28.7	28.7	---	989.2	0.00	0.0	0	0.00	0	---	---	---	0.000	0.076	25.7	81	22.2	27.8	16.38	1.1224	0.00	298	8	100.0	15
08/05/24	4:15	25.7	25.7	25.7	94	24.7	3.2	NE	0.80	6.4	ENE	25.7	28.9	28.9	---	989.2	0.00	0.0	0	0.00	0	---	---	---	0.000	0.077	25.7	81	22.2	27.8	16.38	1.1224	0.00	299	8	100.0	15
08/05/24	4:30	25.7	25.7	25.7	94	24.6	3.2	NE	0.80	6.4	NE	25.7	28.7	28.7	---	989.4	0.00	0.0	0	0.00	0	---	---	---	0.000	0.076	25.7	81	22.2	27.8	16.38	1.1226	0.00	299	8	100.0	15
08/05/24	4:45	25.7	25.7	25.7	94	24.6	1.6	N	0.40	3.2	N	25.7	28.7	28.7	---	989.5	0.00	0.0	0	0.00	0	---	---	---	0.000	0.076	25.7	81	22.2	27.7	16.39	1.1232	0.00	299	8	100.0	15
08/05/24	5:00	25.7	25.7	25.6	94	24.6	1.6	NNE	0.40	3.2	NE	25.7	28.7	28.7	---	989.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.076	25.7	81	22.2	27.7	16.39	1.1233	0.00	299	8	100.0	15
08/05/24	5:15	25.6	25.7	25.6	94	24.6	0.0	NNW	0.00	4.8	NNW	25.6	28.6	28.6	---	989.9	0.00	0.0	0	0.00	0	---	---	---	0.000	0.076	25.6	81	22.1	27.6	16.39	1.1239	0.00	298	8	100.0	15
08/05/24	5:30	25.6	25.6	25.6	94	24.5	1.6	ENE	0.40	4.8	NE	25.6	28.5	28.5	---	990.1	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.5	81	22.0	27.4	16.39	1.1248	0.00	299	8	100.0	15
08/05/24	5:45	25.6	25.6	25.5	94	24.5	1.6	NE	0.40	3.2	ENE	25.6	28.5	28.5	---	990.4	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.5	81	22.0	27.4	16.39	1.1250	0.00	299	8	100.0	15
08/05/24	6:00	25.5	25.6	25.4	94	24.5	1.6	ENE	0.40	4.8	ENE	25.5	28.4	28.4	---	990.5	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.4	81	21.9	27.4	16.39	1.1255	0.00	299	8	100.0	15
08/05/24	6:15	25.4	25.5	25.4	94	24.4	1.6	E	0.40	4.8	ENE	25.4	28.3	28.3	---	990.8	0.00	0.0	2	0.04	7	---	---	---	0.000	0.074	25.4	81	21.9	27.4	16.39	1.1259	0.00	299	8	100.0	15
08/05/24	6:30	25.4	25.5	25.4	94	24.4	1.6	ENE	0.40	4.8	ENE	25.4	28.3	28.3	---	990.8	0.00	0.0	17	0.37	25	---	---	---	0.000	0.074	25.5	81	22.0	27.4	16.39	1.1256	0.00	298	8	100.0	15
08/05/24	6:45	25.5	25.5	25.4	94	24.5	0.0	NE	0.00	1.6	NE	25.5	28.4	28.4	---	991.0	0.00	0.0	28	0.60	30	---	---	---	0.000	0.075	25.7	81	22.2	27.7	16.39	1.1249	0.00	297	8	100.0	15
08/05/24	7:00	25.5	25.6	25.5	93	24.3	3.2	NE	0.80	14.5	NE	25.5	28.3	28.3	---	991.3	0.00	0.0	34	0.73	44	---	---	---	0.000	0.075	25.8	81	22.3	27.9	16.38	1.1242	0.03	300	8	100.0	15
08/05/24	7:15	25.6	25.6	25.5	94	24.5	4.8	N	1.21	12.9	N	25.6	28.5	28.5	---	991.4	0.20	0.0	56	1.20	62	---	---	---	0.000	0.075	25.9	81	22.4	28.0	16.38	1.1241	0.00	298	8	100.0	15
08/05/24	7:30	25.6	25.6	25.5	94	24.5	3.2	NNE	0.80	12.9	NNE	25.6	28.5	28.5	---	991.6	0.00	0.0	59	1.27	88	---	---	---	0.000	0.075	26.0	81	22.5	28.2	16.37	1.1237	0.00	298	8	100.0	15
08/05/24	7:45	25.7	25.7	25.6	93	24.4	6.4	NNE	1.61	12.9	NNE	25.7	28.7	28.7	---	991.9	0.00	0.0	120	2.58	146	---	---	---	0.000	0.076	26.3	82	23.0	28.7	16.68	1.1220	0.00	299	8	100.0	15
08/05/24	8:00	25.6	25.7	25.6	92	24.2	6.4	NNE	1.61	14.5	NNE	25.6	28.5	28.5	---	992.1	0.00	0.0	147	3.16	190	---	---	---	0.000	0.076	26.6	82	23.3	29.3	16.65	1.1205	0.08	299	8	100.0	15
08/05/24	8:15	26.0	26.0	25.6	91	24.4	8.0	N	2.01	16.1	NW	26.0	29.2	29.2	---	992.5	0.00	0.0	294	6.32	461	---	---	---	0.000	0.080	27.4	82	24.1	31.1	16.62	1.1161	0.00	297	8	100.0	15
08/05/24	8:30	26.2	26.2	26.0	92	24.8	8.0	NNW	2.01	17.7	NNW	26.2	29.7	29.7	---	992.6	0.00	0.0	360	7.74	450	---	---	---	0.000	0.082	28.4	80	24.6	33.3	15.83	1.1117	0.00	299	8	100.0	15
08/05/24	8:45	26.4	26.4	26.1	91	24.8	6.4	N	1.61	17.7	N	26.4	30.0	30.0	---	992.7	0.00	0.0	437	9.40	540	---	---	---	0.000	0.084	29.1	80	25.3	35.1	15.78	1.1079	0.00	298	8	100.0	15
08/05/24	9:00	26.6	26.6	26.4	90	24.8	6.4	N	1.61	11.3	NNE	26.6	30.2	30.2	---	992.9	0.00	0.0	364	7.83	461	---	---	---	0.000	0.086	30.2	80	26.3	37.7	15.70	1.1017	0.23	298	8	100.0	15
08/05/24	9:15	26.9	26.9	26.6	89	25.0	6.4	N	1.61	14.5	NNW	26.9	30.9	30.9	---	993.0	0.00	0.0	452	9.72	589	---	---	---	0.000	0.090	30.8	81	27.1	39.8	16.05	1.0976	0.00	299	8	100.0	15
08/05/24	9:30	27.1	27.1	26.9	88	25.0	8.0	N	2.01	16.1	NNW	27.1	31.2	31.2	---	992.8	0.00	0.0	414	8.90	475	---	---	---	0.000	0.091	31.8	80	27.9	43.3	15.58	1.0919	0.00	299	8	100.0	15
08/05/24	9:45	27.3	27.3	27.1	88	25.2	6.4	N	1.61	12.9	NE	27.3	31.8	31.8	---	992.9	0.00	0.0	325	6.99	478	---	---	---	0.000	0.094	31.8	79	27.7	43.2	15.19	1.0922	0.00	299	8	100.0	15
08/05/24	10:00	27.9	27.9	27.3	87	25.6	3.2	NNW	0.80	9.7	NNW	27.9	33.3	33.3	---	993.0	0.00	0.0	525	11.29	664	---	---	---	0.000	0.100	32.7	81	29.0	48.2	15.92	1.0862	0.30	299	8	100.0	15
08/05/24	10:15	28.2	28.2	27.9	86	25.6	4.8	NNW	1.21	9.7	NNW	28.2	33.7	33.7	---	993.0	0.00	0.0	393	8.45	788	---	---	---	0.000	0.102	33.7	79	29.5	52.2	15.05	1.0813	0.00	298	8	100.0	15
08/05/24	10:30	28.3	28.3	28.0	85	25.5	4.8	NNE	1.21	14.5	NNW	28.3	33.8	33.8	---	993.0	0.00	0.0	349	7.50	489	---	---	---	0.000	0.104	33.6	79	29.5	51.9	15.05	1.0816	0.00	299	8	100.0	15
08/05/24	10:45	28.7	28.7	28.3	84	25.7	4.8	N	1.21	12.9	NNW	28.7	34.9	34.9	---	992.8	0.00	0.0	461	9.91	867	---	---	---	0.000	0.108	34.0	79	29.8	54.2	15.02	1.0790	0.00	298	8	100.0	15
08/05/24	11:00	29.5	29.6	28.7	82	26.1	3.2	NNW	0.80	11.3	NNW	29.5	36.4	36.4	---	992.8	0.00	0.0	510	10.97	867	---	---	---	0.000	0.116	35.4	79	31.2	64.5	14.91	1.0704	0.30	299	8	100.0	15
08/05/24	11:15	29.6	29.6	29.3	83	26.4	4.8	NNW	1.21	11.3	NNW	29.6	36.7	36.7	---	992.7	0.00	0.0	588	12.64	946	---	---	---	0.000	0.117	35.7	79	31.5	67.4	14.87	1.0681	0.00	299	8	100.0	15
08/05/24	11:30	29.6	29.6	29.3	82	26.2	3.2	N	0.80	9.7	NNW	29.6	36.5	36.5	---	992.6	0.00	0.0	368	7.91	738	---	---	---	0.000	0.117	35.9	78	31.5	67.8	14.61	1.0673	0.00	299	8	100.0	15
08/05/24	11:45	29.6	29.6	29.4	83	26.4	4.8	NNE	1.21	9.7	NNE	29.6	36.7	36.7	---	992.4	0.00	0.0	436	9.38	881	---	---	---	0.000	0.117	35.5	79	31.3	65.4	14.90	1.0692	0.00	299	8	100.0	15
08/05/24	12:00	30.0	30.0	29.6	81	26.4	3.2	NNE	0.80	8.0	NNE	30.0	37.4	37.4	---	992.3	0.00	0.0	759	16.32	863	---	---	---	0.000	0.122	36.4	80	32.4	76.3	15.19	1.0624	0.38	299	8	100.0	15
08/05/24	12:15	30.1	30.3	30.0	81	26.5	3.2	ENE	0.80	6.4	NNE	30.1	37.8	37.8	---	992.0	0.00	0.0	390	8.39	842	---	---	---	0.000	0.123	37.7	77	32.9	83.2	13.97	1.0564	0.00	299	8	100.0	15
08/05/24	12:30	30.5	30.6	30.0	79	26.4	4.8	NE	1.21	11.3	NE	30.5	38.5	38.5	---	991.6	0.00	0.0	777	16.71	911	---	---	---	0.000	0.127	37.9	79	33.6	91.7	14.65	1.0530	0.00	298	8	100.0	15
08/05/24	12:45	31.1	31.1	30.6	79	27.0	3.2	NNE	0.80	9.7	E	31.1	39.8	39.8	---	991.5	0.00	0.0	837	18.00	889	---	---	---	0.000	0.133	39.4	78	34.8	110.5	14.41	1.0437	0.00	299	8	100.0	15
08/05/24	13:00	31.7	31.7	31.0	76	26.9	3.2	NNE	0.80	8.0	NNE	31.7	41.2	41.2	---	991.1	0.00	0.0	794	17.07	854	---	---	---	0.000	0.139	41.2	77	36.3	137.1	14.01	1.0321	0.46	299	8	100.0	15
08/05/24	13:15	31.6	31.8	31.6	80	27.7	3.2	ENE	0.80	9.7	NNE	31.6	42.6	42.6	---	990.8	0.00	0.0	828	17.80	905	---	---	---	0.000	0.138	42.3	74	36.7	133.5	13.13	1.0268	0.00	299	8	100.0	15
08/05/24	13:30	31.1	31.7	31.1	76	26.4	4.8	NNE	1.21	12.9	NNE	31.1	38.9	38.9	---	990.5	0.00	0.0	625	13.44	838	---	---	---	0.000	0.133	42.1	73	36.3	121.4	12.83	1.0285	0.00	299	8	100.0	15
08/05/24	13:45	30.7	31.1	30.7	79	26.6	3.2	ENE	0.80	8.0	ENE	30.7	38.9	38.9	---	990.0	0.00	0.0	234	5.03	272	---	---	---	0.000	0.128	39.8	74	34.3	97.7	13.28	1.0424	0.00	299	8	100.0	15
08/05/24	14:00	29.9	30.7	29.8	84	26.9	3.2	NE	0.80	8.0	NNE	29.9	37.9	37.9	---	989.9	0.60	8.6	223	4.80	271	---	---	---	0.000	0.120	36.2	74	30.8	62.9	13.52	1.0655	0.30	298	8	100.0	15
08/05/24	14:15	30.0	30.0	29.9	83	26.8	0.0	N	0.00	6.4	N	30.0	37.9	37.9	---	989.5	0.00	0.0	191	4.11	325	---	---	---	0.000	0.122	34.4	79	30.2	56.8	14.99	1.0729	0.00	299	8	100.0	15
08/05/24	14:30	30.4	30.4	30.0	80	26.5	0.0	WSW	0.00	1.6	N	30.4	38.4	38.4	---	989.3	0.20	0.0	176	3.78	213	---	---	---	0.000	0.126	34.1	81	30.4	57.2	15.81	1.0731	0.00	299	8	100.0	15
08/05/24	14:45	31.1	31.1	30.4	81	27.4	0.0	WSW	0.00	3.2	WSW	31.1	40.6	40.6	---	989.3	0.00	0.0	462	9.93	684	---	---	---	0.000	0.133	35.4	85	32.5	76.9	17.39	1.0622	0.00	299	8	100.0	15
08/05/24	15:00	31.7	31.7	31.1	77	27.2	1.6	WNW	0.40	4.8	WSW	31.7	41.9	41.9	---	988.9	0.00	0.0	549	11.81	661	---	---	---	0.000	0.139	39.4	81	35.6	125.9	15.51	1.0380	0.25	299	8	100.0	15
08/05/24	15:15	31.0	31.8	31.0	78	26.7	1.6	N	0.40	6.4	N	31.0	39.3	39.3	---	988.8	0.00	0.0	175	3.76	183	---	---	---	0.000	0.132	39.7	75	34.4	100.8	13.55	1.0412	0.00	297	8	100.0	15
08/05/24	15:30	30.8	31.0	30.7	82	27.3	1.6	NW	0.40	6.4	NNW	30.8	40.3	40.3	---	988.5	0.00	0.0	155	3.33	171	---	---	---	0.000	0.130	37.5	76	32.5	78.8	13.80	1.0542	0.00	299	8	100.0	15
08/05/24	15:45	30.5	30.8	30.5	83	27.3	4.8	WNW	1.21	11.3	W	30.5	39.8	39.8	---	988.6	0.00	0.0	114	2.45	130	---	---	---	0.000	0.127	35.2	78	30.7	61.4	14.73	1.0676	0.00	299	8	100.0	15
08/05/24	16:00	29.9	30.5	29.9	84	26.9	6.4	WNW	1.61	14.5	WNW	29.9	38.0	38.0	---	988.6	0.00	0.0	119	2.56	144	---	---	---	0.000	0.121	33.2	80	29.3	50.3	15.48	1.0784	0.10	299	8	100.0	15
08/05/24	16:15	28.9	29.9	28.9	86	26.4	8.0	WNW	2.01	19.3	WNW	28.9	35.9	35.9	---	988.7	0.00	0.0	142	3.05	155	---	---	---	0.000	0.111	32.1	81	28.4	45.4	15.96	1.0847	0.00	299	8	100.0	15
08/05/24	16:30	28.9	28.9	28.7	87	26.6	6.4	WNW	1.61	14.5	W	28.9	36.2	36.2	---	988.6	0.00	0.0	331	7.12	378	---	---	---	0.000	0.111	32.4	86	29.8	51.3	17.76	1.0798	0.00	299	8	100.0	15
08/05/24	16:45	28.9	29.1	28.9	86	26.3	8.0	W	2.01	17.7	W	28.9	35.8	35.8	---	988.5	0.00	0.0	311	6.69	373	---	---	---	0.000	0.110	34.1	83	30.8	60.1	16.58	1.0710	0.00	299	8	100.0	15
08/05/24	17:00	29.0	29.1	28.9	86	26.4	4.8	WNW	1.21	11.3	WNW	29.0	36.1	36.1	---	988.7	0.00	0.0	222	4.77	264	---	---	---	0.000	0.111	34.6	82	31.1	62.7	16.18	1.0687	0.18	299	8	100.0	15
08/05/24	17:15	29.1	29.1	28.9	87	26.7	4.8	WNW	1.21	11.3	WNW	29.1	36.4	36.4	---	989.0	0.00	0.0	163	3.50	202	---	---	---	0.000	0.112	34.4	81	30.7	59.3	15.79	1.0710	0.00	298	8	100.0	15
08/05/24	17:30	28.9	29.1	28.9	87	26.5	3.2	SW	0.80	11.3	W	28.9	36.1	36.1	---	989.3	0.00	0.0	65	1.40	90	---	---	---	0.000	0.110	33.7	79	29.6	52.5	15.04	1.0767	0.00	299	8	100.0	15
08/05/24	17:45	28.3	28.9	28.2	88	26.1	1.6	WSW	0.40	6.4	WSW	28.3	34.4	34.4	---	988.9	0.00	0.0	21	0.45	39	---	---	---	0.000	0.104	31.9	79	27.8	43.6	15.18	1.0870	0.00	299	8	100.0	15
08/05/24	18:00	28.1	28.2	28.1	89	26.1	0.0	NNW	0.00	3.2	NNW	28.1	33.9	33.9	---	989.3	0.00	0.0	11	0.24	16	---	---	---	0.000	0.101	30.6	79	26.6	38.8	15.32	1.0954	0.05	299	8	100.0	15
08/05/24	18:15	27.5	28.1	27.5	90	25.7	1.6	ESE	0.40	6.4	E	27.5	32.6	32.6	---	989.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.095	29.3	80	25.5	35.6	15.76	1.1029	0.00	299	8	100.0	15
08/05/24	18:30	27.2	27.6	27.2	91	25.6	3.2	SSE	0.80	8.0	SSE	27.2	31.9	31.9	---	990.0	0.00	0.0	0	0.00	0	---	---	---	0.000	0.093	28.6	81	25.0	33.9	16.21	1.1073	0.00	299	8	100.0	15
08/05/24	18:45	26.8	27.2	26.8	91	25.2	4.8	SE	1.21	12.9	SE	26.8	31.0	31.0	---	990.1	0.40	3.4	0	0.00	0	---	---	---	0.000	0.089	27.9	81	24.3	32.1	16.26	1.1113	0.00	299	8	100.0	15
08/05/24	19:00	26.4	26.9	26.4	92	25.0	3.2	SE	0.80	8.0	SSE	26.4	30.2	30.2	---	990.5	0.40	3.4	0	0.00	0	---	---	---	0.000	0.084	27.3	81	23.7	30.6	16.31	1.1151	0.00	299	8	100.0	15
08/05/24	19:15	26.1	26.4	26.1	92	24.7	3.2	SE	0.80	11.3	ESE	26.1	29.5	29.5	---	990.8	0.20	1.6	0	0.00	0	---	---	---	0.000	0.081	26.9	82	23.6	29.9	16.64	1.1173	0.00	299	8	100.0	15
08/05/24	19:30	26.1	26.2	26.0	93	24.8	3.2	S	0.80	9.7	SSE	26.1	29.5	29.5	---	990.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.080	26.6	82	23.2	29.2	16.66	1.1191	0.00	299	8	100.0	15
08/05/24	19:45	26.0	26.1	25.9	93	24.8	3.2	SSE	0.80	6.4	ESE	26.0	29.4	29.4	---	990.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.080	26.4	82	23.1	29.0	16.67	1.1197	0.00	299	8	100.0	15
08/05/24	20:00	25.9	26.1	25.9	94	24.9	3.2	SE	0.80	6.4	ESE	25.9	29.4	29.4	---	990.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.079	26.3	82	23.0	28.8	16.67	1.1204	0.00	299	8	100.0	15
08/05/24	20:15	25.9	25.9	25.9	94	24.9	4.8	SSW	1.21	11.3	SSW	25.9	29.4	29.4	---	991.2	0.00	0.0	0	0.00	0	---	---	---	0.000	0.079	26.3	82	23.0	28.7	16.68	1.1212	0.00	299	8	100.0	15
08/05/24	20:30	25.7	25.9	25.7	93	24.4	6.4	SSW	1.61	11.3	SW	25.7	28.7	28.7	---	991.3	0.00	0.0	0	0.00	0	---	---	---	0.000	0.076	26.1	82	22.8	28.4	16.69	1.1224	0.00	299	8	100.0	15
08/05/24	20:45	25.5	25.7	25.5	93	24.3	6.4	SW	1.61	11.3	S	25.5	28.3	28.3	---	991.3	0.20	0.0	0	0.00	0	---	---	---	0.000	0.075	25.9	82	22.6	28.1	16.71	1.1236	0.00	298	8	100.0	15
08/05/24	21:00	25.3	25.5	25.3	93	24.1	3.2	S	0.80	8.0	SSE	25.3	27.9	27.9	---	991.4	0.00	0.0	0	0.00	0	---	---	---	0.000	0.072	25.7	82	22.4	27.8	16.72	1.1246	0.00	298	8	100.0	15
08/05/24	21:15	25.2	25.3	25.2	93	24.0	1.6	S	0.40	4.8	S	25.2	27.7	27.7	---	991.5	0.00	0.0	0	0.00	0	---	---	---	0.000	0.071	25.4	82	22.1	27.4	16.74	1.1264	0.00	300	8	100.0	15
08/05/24	21:30	25.1	25.2	25.1	93	23.8	0.0	SW	0.00	1.6	SW	25.1	27.5	27.5	---	991.4	0.00	0.0	0	0.00	0	---	---	---	0.000	0.070	25.3	82	22.0	27.2	16.75	1.1271	0.00	299	8	100.0	15
08/05/24	21:45	25.1	25.1	25.0	93	23.8	1.6	WSW	0.40	3.2	SW	25.1	27.5	27.5	---	991.3	0.00	0.0	0	0.00	0	---	---	---	0.000	0.070	25.1	82	21.8	26.9	16.76	1.1279	0.00	298	8	100.0	15
08/05/24	22:00	25.0	25.1	24.9	93	23.8	0.0	WNW	0.00	3.2	WSW	25.0	27.4	27.4	---	991.0	0.00	0.0	0	0.00	0	---	---	---	0.000	0.069	24.9	82	21.7	26.7	16.77	1.1286	0.00	299	8	100.0	15
